L:,11.55,
L:,11.05,
L:,11.45,
L:,11.95,
O:,88.88,-1.71,-48.66,
L:,12.0,
L:,11.55,
L:,11.05,
O:,88.71,-1.69,-48.64,
L:,11.0,
O:,88.67,-1.71,-48.63,
O:,88.65,-1.73,-48.61,
O:,88.68,-1.72,-48.61,
O:,88.71,-1.7,-48.67,
O:,88.7,-1.7,-48.68,
O:,88.68,-1.72,-48.7,
O:,88.65,-1.74,-48.72,
O:,88.65,-1.74,-48.7,
O:,88.63,-1.75,-48.66,
O:,88.65,-1.74,-48.65,
L:,10.55,
L:,10.05,
L:,10.0,
O:,88.69,-1.71,-48.68,
O:,88.7,-1.71,-48.66,
O:,88.68,-1.72,-48.67,
O:,88.64,-1.74,-48.69,
L:,10.45,
L:,10.95,
O:,88.59,-1.77,-48.74,
L:,11.0,
O:,88.56,-1.79,-48.7,
O:,88.6,-1.77,-48.67,
O:,88.63,-1.75,-48.67,
O:,88.8,-1.65,-48.73,
O:,88.74,-1.69,-48.76,
O:,88.65,-1.74,-48.74,
O:,88.68,-1.72,-48.69,
L:,10.55,
L:,10.05,
O:,88.65,-1.74,-48.71,
L:,10.0,
O:,88.65,-1.74,-48.68,
O:,88.68,-1.72,-48.71,
O:,88.68,-1.72,-48.7,
L:,10.45,
L:,10.95,
O:,88.66,-1.73,-48.7,
L:,10.55,
L:,10.05,
L:,10.45,
L:,10.95,
O:,88.64,-1.74,-48.69,
L:,11.0,
O:,88.65,-1.74,-48.7,
O:,88.68,-1.72,-48.72,
O:,88.66,-1.73,-48.69,
O:,88.68,-1.72,-48.67,
L:,10.55,
L:,10.05,
O:,88.72,-1.7,-48.69,
L:,10.0,
O:,88.72,-1.7,-48.68,
O:,88.66,-1.73,-48.69,
O:,88.69,-1.71,-48.7,
L:,10.45,
L:,10.95,
L:,11.0,
O:,88.62,-1.75,-48.63,
O:,88.6,-1.77,-48.58,
O:,88.71,-1.7,-48.58,
O:,88.71,-1.7,-48.62,
O:,88.65,-1.74,-48.63,
O:,88.65,-1.74,-48.64,
O:,88.69,-1.71,-48.66,
O:,88.64,-1.75,-48.65,
