Server started，，，，，，
140.115.139.172:9999
Client connected，，，，，，
107.0,-25.5,-26.4,-7.98,106.0,-56.63,-4.61,0.0,-0.08738836,7.4746976,7.2209125,3097.0
107.0,-25.5,-26.4,-7.98,114.9,-51.59,-6.08,0.0,-0.05865794,7.369353,6.6750345,3097.0
94.0,-25.38,-26.22,-8.34,119.23,-39.15,3.18,0.0,0.8415619,5.6215854,7.848193,3097.0
94.0,-25.38,-26.22,-8.34,119.23,-39.15,3.18,0.0,-1.4760253,4.4340615,9.648633,3097.0
94.0,-25.26,-26.16,-8.76,97.1,-32.53,-1.33,0.0,2.349909,4.0940847,8.623915,3097.0
131.0,-25.44,-24.84,-10.2,114.84,-46.52,-22.63,0.0,-4.914099,5.889736,0.272939,3097.0
140.0,-21.84,-22.44,-13.44,127.09,-26.19,-51.26,0.0,-5.627571,3.4284968,6.6893997,3097.0
149.0,-15.54,-17.58,-18.66,114.22,-22.86,-35.15,0.0,-3.4871547,2.9640217,9.548077,3097.0
147.0,-14.28,-16.32,-19.98,114.22,-22.86,-35.15,0.0,-3.204639,4.7548847,7.666234,3097.0
150.0,-10.2,-11.4,-24.72,94.61,-27.08,-32.09,0.0,-3.7457285,4.9559975,4.9943047,3097.0
45.4,0.0,-3.822343,2.0925324,11.664551,3097.0
75.0,-17.88,-14.4,-7.02,177.53,51.36,71.79,0.0,-0.29807812,1.3359646,-1.6089035,3097.0
58.0,-17.52,-16.08,-4.86,37.37,112.47,-18.32,0.0,-9.913192,3.6727054,-6.50744,3097.0
74.0,-17.16,-24.3,4.74,35.62,120.15,-7.25,0.0,1.5981296,8.212111,5.2768207,3097.0
78.0,-17.34,-25.38,6.0,35.62,120.15,-7.25,0.0,2.5318682,7.991845,5.2145715,3097.0
81.0,-17.52,-26.64,7.08,24.52,121.99,-9.52,0.0,1.8806454,8.058883,5.530606,3097.0
81.0,-17.58,-27.9,7.98,21.89,122.65,-9.88,0.0,2.1057005,7.9822683,5.1906295,3097.0
81.0,-17.58,-27.9,7.98,20.61,123.1,-9.97,0.0,1.8710686,7.690176,4.6686935,3097.0
81.0,-17.7,-29.22,8.88,20.61,123.1,-9.97,0.0,5.8837504,8.916007,8.628703,3097.0
81.0,-17.7,-29.22,8.88,4.14,127.5,-17.98,0.0,4.7058034,7.967903,6.579266,3097.0
78.0,-18.18,-28.86,8.7,4.14,127.5,-17.98,0.0,-2.7018566,8.676587,4.3382936,3097.0
48.0,-19.26,-29.64,6.9,107.03,122.62,32.55,0.0,-5.732916,4.8698063,-4.4819455,3097.0
48.0,-19.26,-29.64,6.9,107.03,122.62,32.55,0.0,-7.973889,3.323152,-5.5737014,3097.0
27.0,-20.1,-29.82,5.52,118.1,27.16,56.28,0.0,-7.4471645,3.3279405,-5.544971,3097.0
27.0,-20.1,-29.82,5.52,143.34,14.8,49.65,0.0,-8.1558485,2.0925324,-6.9623384,3097.0
19.0,-18.6,-30.36,5.76,143.34,14.8,49.65,0.0,-6.6044054,3.0119057,-5.5401826,3097.0
20.0,-17.04,-30.36,6.66,145.1,18.28,47.02,0.0,-5.852626,3.9312792,-6.823475,3097.0
20.0,-17.04,-30.36,6.66,145.1,18.28,47.02,0.0,-6.0441623,4.486734,-6.009446,3097.0
26.0,-16.62,-29.82,7.32,133.55,28.82,44.72,0.0,-7.1885905,4.027047,-6.6893997,3097.0
26.0,-16.62,-29.82,7.32,133.55,28.82,44.72,0.0,-1.9692309,6.0764837,-5.78918,3097.0
49.0,-14.94,-30.24,8.1,121.9,47.03,39.2,0.0,0.5398925,9.548077,1.6136919,3097.0
49.0,-14.94,-30.24,8.1,89.9,92.67,-0.36,0.0,0.760159,9.92636,1.6950948,3097.0
74.0,-14.52,-29.58,8.94,89.9,92.67,-0.36,0.0,-0.0011971008,9.935937,2.0350714,3097.0
74.0,-13.98,-29.28,9.9,85.52,104.26,-4.41,0.0,-1.3467385,9.629479,1.8339585,3097.0
74.0,-13.98,-29.28,9.9,85.52,104.26,-4.41,0.0,-1.0067618,9.624691,1.9871874,3097.0
73.0,-13.62,-29.52,10.02,77.6,104.53,2.64,0.0,0.1328782,9.576807,2.15957,3097.0
73.0,-13.62,-29.52,10.02,77.6,104.53,2.64,0.0,-0.3172317,9.356541,2.1787236,3097.0
74.0,-14.4,-28.98,10.2,48.77,103.87,2.64,0.0,-0.36032736,9.23683,1.6041151,3097.0
74.0,-14.4,-28.98,10.2,41.73,104.85,1.54,0.0,0.39145198,9.275137,2.0925324,3097.0
76.0,-14.34,-28.98,10.32,41.73,104.85,1.54,0.0,-0.05865794,9.399636,2.1930888,3097.0
78.0,-13.98,-29.28,10.5,40.11,105.28,0.57,0.0,-0.4321534,9.255983,1.5514427,3097.0
78.0,-13.98,-29.28,10.5,40.11,105.28,0.57,0.0,1.6220716,8.930372,1.7812861,3097.0
74.0,-13.68,-29.4,10.8,17.71,107.5,-8.31,0.0,2.9532478,9.423578,3.1842883,3097.0
74.0,-13.68,-29.4,10.8,9.59,110.14,-12.05,0.0,2.043451,9.303867,3.4284968,3097.0
75.0,-13.44,-29.46,11.16,9.59,110.14,-12.05,0.0,2.268506,8.916007,2.2744915,3097.0
75.0,-13.44,-29.46,11.16,7.08,109.49,-11.87,0.0,1.9237411,8.925584,1.9632454,3097.0
74.0,-13.2,-29.46,11.58,7.08,109.49,-11.87,0.0,2.4887726,9.241618,2.5474305,3097.0
74.0,-13.02,-29.52,12.0,3.06,108.61,-11.59,0.0,2.6611552,9.3421755,2.3558946,3097.0
74.0,-13.02,-29.52,12.0,3.06,108.61,-11.59,0.0,7.3777328,13.249513,9.864111,3097.0
67.0,-12.9,-29.52,12.54,343.93,113.7,-20.23,0.0,-37.614105,-13.144167,-24.56451,3097.0
67.0,-12.9,-29.52,12.54,343.93,113.7,-20.23,0.0,39.225403,9.753978,6.373365,3097.0
73.0,-12.78,-29.52,13.14,18.33,92.45,-2.06,0.0,-3.3626564,6.5505357,2.0494366,3097.0
73.0,-12.78,-29.52,13.14,345.68,121.52,-23.45,0.0,0.22385786,9.193734,2.777274,3097.0
72.0,-13.86,-29.04,13.32,345.68,121.52,-23.45,0.0,3.8247373,9.141062,3.7062242,3097.0
74.0,-15.54,-28.68,12.72,349.45,113.56,-11.03,0.0,3.537433,8.207323,2.9783869,3097.0
74.0,-15.54,-28.68,12.72,349.45,113.56,-11.03,0.0,2.3594859,8.700529,3.7588966,3097.0
74.0,-17.1,-28.44,12.06,345.93,115.34,-14.06,0.0,3.1064768,8.815451,3.7062242,3097.0
74.0,-17.1,-28.44,12.06,352.8,115.46,-15.12,0.0,2.9532478,8.513782,3.596091,3097.0
74.0,-20.1,-28.26,10.5,0.05,116.72,-16.32,0.0,13.502101,13.211205,-2.4037786,3097.0
74.0,-20.1,-28.26,10.5,0.05,116.72,-16.32,0.0,-1.590947,-8.896853,14.417883,3097.0
67.0,-20.94,-28.2,9.78,26.67,107.15,-5.23,0.0,20.157982,6.291962,1.3694834,3097.0
67.0,-20.94,-28.2,9.78,26.67,107.15,-5.23,0.0,-0.51834464,6.129156,2.9592333,3097.0
66.0,-21.36,-27.9,9.6,355.59,122.67,-25.77,0.0,2.5605986,8.825027,4.027047,3097.0
72.0,-22.68,-26.1,9.42,2.0,121.55,-19.92,0.0,3.441665,8.1163435,4.2760444,3097.0
74.0,-23.28,-25.74,9.18,6.67,120.87,-18.21,0.0,3.2309752,7.9966335,4.0318356,3097.0
74.0,-23.28,-25.74,9.18,6.67,120.87,-18.21,0.0,3.2692823,8.00621,3.845088,3097.0
75.0,-23.94,-25.38,8.94,9.66,119.94,-17.39,0.0,3.393781,8.00621,4.146757,3097.0
75.0,-23.94,-25.38,8.94,11.48,120.55,-17.77,0.0,3.4033577,8.12592,4.6399627,3097.0
76.0,-24.54,-25.02,8.7,11.48,120.55,-17.77,0.0,3.2980127,8.1881695,4.951209,3097.0
77.0,-25.08,-24.66,8.46,16.67,122.11,-16.98,0.0,3.264494,8.106767,4.7788267,3097.0
77.0,-25.08,-24.66,8.46,16.67,122.11,-16.98,0.0,2.919729,7.9870567,4.548983,3097.0
78.0,-25.56,-24.3,8.16,18.35,122.25,-16.58,0.0,3.0250738,6.7468605,3.040636,3097.0
78.0,-25.56,-24.3,8.16,18.35,122.25,-16.58,0.0,-1.2413936,4.984728,2.6910827,3097.0
86.0,-26.04,-24.06,7.74,42.0,126.7,-5.63,0.0,2.4504654,6.05733,10.141838,3097.0
116.0,-26.34,-23.82,7.2,88.96,158.65,15.45,0.0,1.9620483,2.8634653,10.998962,3097.0
128.0,-25.26,-23.28,3.6,248.57,-176.9,30.26,0.0,-1.6244658,0.02873042,7.541735,3097.0
107.0,-24.3,-21.54,0.3,215.15,174.78,4.15,0.0,0.16160862,0.6943185,9.787497,3097.0
105.0,-23.88,-20.7,-1.2,212.89,174.5,3.5,0.0,0.23343466,0.6847417,9.883265,3097.0
105.0,-23.88,-20.7,-1.2,212.89,174.5,3.5,0.0,0.19033903,0.6943185,9.840169,3097.0
104.0,-23.46,-19.92,-2.58,213.87,174.19,2.77,0.0,0.17597382,0.6751649,9.873688,3097.0
104.0,-23.46,-19.92,-2.58,214.52,174.05,2.43,0.0,0.19512744,0.6991069,9.821015,3097.0
104.0,-23.04,-19.08,-3.9,214.52,174.05,2.43,0.0,0.15203181,0.7278373,9.873688,3097.0
105.0,-22.32,-19.38,-5.16,214.11,173.9,2.14,0.0,0.17118542,0.7230489,9.888053,3097.0
105.0,-22.32,-19.38,-5.16,214.11,173.9,2.14,0.0,0.20470424,0.6655881,9.911995,3097.0
106.0,-21.78,-18.54,-6.36,213.33,173.72,1.84,0.0,0.20949265,0.6895301,9.830592,3097.0
106.0,-21.78,-18.54,-6.36,213.33,173.72,1.84,0.0,0.19033903,0.7326257,9.883265,3097.0
105.0,-21.18,-17.82,-7.38,213.12,173.62,1.68,0.0,0.17597382,0.6943185,9.89763,3097.0
105.0,-21.18,-17.82,-7.38,213.78,173.63,1.55,0.0,0.16639702,0.6943185,9.744401,3097.0
106.0,-20.64,-16.98,-8.34,213.78,173.63,1.55,0.0,0.25258827,0.7374141,9.624691,3097.0
105.0,-20.1,-16.2,-9.24,214.22,173.56,1.34,0.0,-0.748188,-2.030283,8.853758,3097.0
105.0,-20.1,-16.2,-9.24,214.22,173.56,1.34,0.0,0.8463503,-0.033518825,9.572019,3097.0
98.0,-19.56,-15.42,-10.14,232.39,176.46,0.17,0.0,-0.22146365,0.2873042,8.762778,3097.0
98.0,-19.56,-15.42,-10.14,232.39,176.46,0.17,0.0,-0.33638534,-0.8619126,8.556877,3097.0
103.0,-19.08,-14.58,-10.98,256.46,-174.65,1.78,0.0,1.3251907,-1.0965444,1.7764976,3097.0
103.0,-19.08,-14.58,-10.98,240.37,-177.76,5.7,0.0,0.05626374,-0.29688102,9.749189,3097.0
101.0,-18.6,-13.68,-11.7,240.37,-177.76,5.7,0.0,0.09935937,-0.30166942,9.916783,3097.0
100.0,-18.24,-12.72,-12.36,236.01,-178.77,2.62,0.0,0.04189853,-0.320823,9.950302,3097.0
100.0,-18.24,-12.72,-12.36,236.01,-178.77,2.62,0.0,0.061052144,-0.2681506,9.888053,3097.0
99.0,-18.78,-11.52,-11.76,236.91,-179.43,2.43,0.0,0.06584055,-0.29209262,9.931149,3097.0
99.0,-18.78,-11.52,-11.76,236.91,-179.43,2.43,0.0,0.03232172,-0.2681506,9.931149,3097.0
98.0,-19.14,-11.28,-11.28,238.41,-179.75,2.31,0.0,0.06584055,-0.29688102,9.9550905,3097.0
98.0,-19.14,-11.28,-11.28,239.24,-179.99,2.23,0.0,0.09935937,-0.2633622,9.935937,3097.0
98.0,-19.44,-11.22,-10.74,239.24,-179.99,2.23,0.0,0.06584055,-0.2873042,9.921572,3097.0
98.0,-19.44,-11.22,-10.74,240.24,179.86,2.14,0.0,0.075417355,-0.30166942,9.844957,3097.0
98.0,-19.68,-11.1,-10.38,240.24,179.86,2.14,0.0,0.022744916,-0.33518824,9.830592,3097.0
97.0,-19.98,-10.92,-10.02,241.29,179.62,2.1,0.0,-0.91578215,-0.51235914,9.969456,3097.0
97.0,-19.98,-10.92,-10.02,241.29,179.62,2.1,0.0,0.07062895,-0.2681506,9.89763,3097.0
97.0,-20.22,-10.74,-9.84,240.51,179.69,2.85,0.0,0.10414778,-0.24420857,9.940725,3097.0
97.0,-20.22,-10.74,-9.84,241.05,179.56,2.61,0.0,0.20949265,-0.2777274,10.7356,3097.0
98.0,-20.46,-10.56,-9.72,241.05,179.56,2.61,0.0,0.022744916,-0.272939,9.902418,3097.0
98.0,-20.46,-10.56,-9.72,242.48,179.5,2.48,0.0,0.10414778,-0.2825158,9.892841,3097.0
93.0,-20.7,-10.38,-9.66,242.48,179.5,2.48,0.0,0.089782566,-0.320823,9.89763,3097.0
86.0,-20.88,-10.2,-9.6,243.7,179.58,2.41,0.0,0.07062895,-0.29688102,9.859323,3097.0
86.0,-20.88,-10.2,-9.6,244.73,179.65,2.29,0.0,0.051475335,-0.29209262,9.864111,3097.0
105.0,-21.06,-10.02,-9.66,244.73,179.65,2.29,0.0,0.037110128,-0.2825158,9.9550905,3097.0
105.0,-21.24,-9.84,-9.72,245.22,179.72,2.17,0.0,0.075417355,-0.2825158,9.916783,3097.0
105.0,-21.24,-9.84,-9.72,245.22,179.72,2.17,0.0,0.046686932,-0.30166942,9.902418,3097.0
105.0,-21.42,-9.6,-9.78,245.97,179.83,2.11,0.0,0.08020575,-0.30166942,9.892841,3097.0
105.0,-21.42,-9.6,-9.78,245.97,179.83,2.11,0.0,0.046686932,-0.29688102,9.873688,3097.0
105.0,-21.6,-9.42,-9.84,246.45,179.93,2.02,0.0,0.08499416,-0.2825158,9.892841,3097.0
105.0,-21.6,-9.42,-9.84,246.99,-179.97,1.94,0.0,0.08499416,-0.2777274,9.859323,3097.0
105.0,-21.72,-9.18,-9.96,246.99,-179.97,1.94,0.0,0.06584055,-0.30166942,9.892841,3097.0
105.0,-21.72,-9.18,-9.96,247.49,-179.86,1.86,0.0,0.05626374,-0.25857377,9.916783,3097.0
105.0,-21.9,-9.06,-10.02,247.49,-179.86,1.86,0.0,0.061052144,-0.2825158,9.945514,3097.0
105.0,-22.02,-8.94,-10.14,248.04,-179.67,1.76,0.0,0.051475335,-0.29688102,9.911995,3097.0
105.0,-22.14,-8.82,-10.2,248.35,-179.52,1.63,0.0,0.06584055,-0.31124622,9.921572,3097.0
105.0,-22.14,-8.82,-10.2,248.64,-179.36,1.48,0.0,0.06584055,-0.2825158,9.959879,3097.0
105.0,-22.26,-8.76,-10.26,248.85,-179.18,1.33,0.0,0.05626374,-0.320823,9.873688,3097.0
105.0,-22.32,-8.76,-10.32,248.85,-179.18,1.33,0.0,0.07062895,-0.29209262,9.873688,3097.0
106.0,-22.32,-8.76,-10.38,249.07,-178.88,1.07,0.0,0.051475335,-0.30166942,9.89763,3097.0
106.0,-22.32,-8.76,-10.38,249.07,-178.88,1.07,0.0,0.04189853,-0.29688102,9.883265,3097.0
105.0,-22.32,-8.76,-10.44,249.41,-178.43,0.65,0.0,0.089782566,-0.2873042,9.974244,3097.0
106.0,-22.32,-8.76,-10.5,249.41,-178.43,0.65,0.0,0.05626374,-0.272939,9.92636,3097.0
105.0,-22.32,-8.76,-10.56,249.94,-178.02,0.35,0.0,0.08499416,-0.30166942,9.916783,3097.0
105.0,-22.32,-8.76,-10.56,249.94,-178.02,0.35,0.0,0.09935937,-0.2873042,9.859323,3097.0
103.0,-22.32,-8.76,-10.62,250.38,-177.72,0.07,0.0,0.094570965,-0.31124622,9.911995,3097.0
103.0,-22.32,-8.76,-10.62,250.38,-177.72,0.07,0.0,0.06584055,-0.272939,9.859323,3097.0
103.0,-22.32,-8.82,-10.68,244.8,-177.37,-0.25,0.0,0.05626374,-0.33039984,9.902418,3097.0
103.0,-22.32,-8.82,-10.68,243.64,-177.0,-0.56,0.0,0.08499416,-0.31124622,9.911995,3097.0
102.0,-22.32,-8.82,-10.74,243.64,-177.0,-0.56,0.0,0.089782566,-0.2633622,9.959879,3097.0
102.0,-22.32,-8.88,-10.8,241.49,-176.39,-1.07,0.0,0.07062895,-0.2681506,9.89763,3097.0
102.0,-22.32,-8.88,-10.8,241.49,-176.39,-1.07,0.0,0.09935937,-0.2873042,9.89763,3097.0
