-100.0 	 1
-103.0 	 1
-105.0 	 2
-106.0 	 4
-107.0 	 1
-108.0 	 1
-110.0 	 2
-112.0 	 4
-113.0 	 1
-114.0 	 4
-115.0 	 1
-116.0 	 1
-117.0 	 1
-132.0 	 1
-144.0 	 1
-146.0 	 1
-147.0 	 1
-47.0 	 2
-48.0 	 1
-56.0 	 1
-65.0 	 1
-67.0 	 2
-68.0 	 2
-69.0 	 2
-70.0 	 2
-71.0 	 3
-72.0 	 1
-74.0 	 3
-75.0 	 2
-77.0 	 1
-79.0 	 4
-80.0 	 2
-81.0 	 2
-82.0 	 2
-83.0 	 2
-84.0 	 5
-85.0 	 3
-87.0 	 5
-88.0 	 1
-89.0 	 3
-90.0 	 4
-91.0 	 2
-92.0 	 1
-93.0 	 1
-95.0 	 15
-98.0 	 1
