Working on PC at home 	E 	72.0 	2014-10-07 17:45:54 	
Working on PC at home 	E 	74.0 	2014-10-07 17:48:29 	
Working on PC at home 	E 	75.0 	2014-10-07 17:59:34 	
Working on PC at home 	E 	74.0 	2014-10-07 17:59:38 	
Working on PC at home 	SE 	127.0 	2014-10-07 19:50:07 	
Working on PC at home 	SE 	127.0 	2014-10-07 19:50:11 	
Working on PC at home 	NE 	21.0 	2014-10-07 19:50:43 	
Working on PC at home 	NE 	21.0 	2014-10-07 19:50:47 	
Working on PC at home 	E 	105.0 	2014-10-07 19:52:17 	
Working on PC at home 	NE 	62.0 	2014-10-07 19:52:21 	
Working on PC at home 	NE 	55.0 	2014-10-07 19:52:51 	
Working on PC at home 	NE 	51.0 	2014-10-07 19:54:12 	
Working on PC at home 	NE 	68.0 	2014-10-07 19:56:07 	
Working on PC at home 	NE 	68.0 	2014-10-07 19:59:30 	
Working on PC at home 	NE 	49.0 	2014-10-07 19:59:34 	
Working on PC at home 	NE 	52.0 	2014-10-07 20:02:42 	
Working on PC at home 	NE 	49.0 	2014-10-07 20:02:46 	
Working on PC at home 	NE 	49.0 	2014-10-07 20:03:13 	
Working on PC at home 	NE 	68.0 	2014-10-07 20:03:17 	
Working on PC at home 	E 	91.0 	2014-10-07 20:07:17 	
Working on PC at home 	NE 	31.0 	2014-10-07 20:13:03 	
Working on PC at home 	NE 	21.0 	2014-10-07 20:16:14 	
Working on PC at home 	NE 	31.0 	2014-10-07 20:17:51 	
Working on PC at home 	NE 	30.0 	2014-10-07 20:17:55 	
Working on PC at home 	NE 	54.0 	2014-10-07 22:48:56 	
Working on PC at home 	NE 	68.0 	2014-10-07 22:49:00 	
Working on PC at home 	E 	73.0 	2014-10-07 22:56:55 	
Working on PC at home 	E 	73.0 	2014-10-07 22:56:59 	
Working on PC at home 	E 	79.0 	2014-10-07 23:28:09 	
Working on PC at home 	E 	76.0 	2014-10-07 23:28:13 	
Working on PC at home 	SE 	131.0 	2014-10-08 22:39:02 	
Working on PC at home 	SE 	132.0 	2014-10-08 22:39:06 	
Working on PC at home 	SE 	122.0 	2014-10-09 21:27:55 	
Working on PC at home 	SE 	122.0 	2014-10-09 21:27:59 	
Working on PC at home 	SE 	142.0 	2014-10-10 18:56:14 	
Working on PC at home 	SE 	142.0 	2014-10-10 18:56:18 	
Working on PC at home 	E 	96.0 	2014-10-10 19:35:38 	
Working on PC at home 	E 	105.0 	2014-10-10 19:35:42 	
Working on PC at home 	SE 	127.0 	2014-10-10 21:30:11 	
Working on PC at home 	SE 	127.0 	2014-10-10 21:30:15 	
Working on PC at home 	NE 	67.0 	2014-10-10 21:33:10 	
Working on PC at home 	NE 	67.0 	2014-10-10 21:33:14 	
Working on PC at home 	SE 	110.0 	2014-10-11 10:48:57 	
Working on PC at home 	SE 	113.0 	2014-10-11 10:49:01 	
Working on PC at home 	SE 	123.0 	2014-10-11 18:18:36 	
Working on PC at home 	SE 	117.0 	2014-10-11 18:18:40 	
Working on PC at home 	E 	105.0 	2014-10-11 22:37:40 	
Working on PC at home 	E 	105.0 	2014-10-11 22:37:44 	
Working on PC at home 	E 	80.0 	2014-10-12 01:26:00 	
Working on PC at home 	E 	80.0 	2014-10-12 01:26:04 	
Working on PC at home 	E 	78.0 	2014-10-12 11:26:19 	
Working on PC at home 	E 	79.0 	2014-10-12 11:26:21 	
Working on PC at home 	NE 	42.0 	2014-10-12 11:27:33 	
Working on PC at home 	NE 	40.0 	2014-10-12 11:27:37 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:29:22 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:29:31 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:34:28 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:34:32 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:40:04 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:40:09 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:40:43 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:40:47 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:41:20 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:41:24 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:45:10 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:45:14 	
Working on PC at home 	NE 	42.0 	2014-10-12 11:47:59 	
Working on PC at home 	NE 	67.0 	2014-10-12 11:48:03 	
Working on PC at home 	NE 	21.0 	2014-10-12 11:55:14 	
Working on PC at home 	NE 	33.0 	2014-10-12 11:55:18 	
Working on PC at home 	NE 	33.0 	2014-10-12 11:56:30 	
Working on PC at home 	NE 	33.0 	2014-10-12 11:56:34 	
