Server started，，，，，，
140.115.139.172:9999
Client connected，，，，，，
98.0,-14.28,-5.88,-28.98,337.87,-1.03,-1.51,0.0,0.07062895,-0.29209262,9.835381,2966.0
98.0,-14.28,-5.88,-28.98,337.87,-1.03,-1.51,0.0,0.08499416,-0.2873042,9.864111,2966.0
99.0,-14.34,-5.82,-28.92,337.99,-1.07,-1.5,0.0,0.094570965,-0.2681506,9.864111,2966.0
100.0,-14.34,-5.82,-28.86,338.09,-1.09,-1.48,0.0,0.09935937,-0.2633622,9.854534,2966.0
100.0,-14.34,-5.82,-28.86,338.09,-1.09,-1.48,0.0,0.08499416,-0.272939,9.825804,2966.0
103.0,-14.34,-5.82,-28.74,338.28,-1.09,-1.35,0.0,0.07062895,-0.2873042,9.859323,2966.0
103.0,-14.34,-5.82,-28.74,338.28,-1.09,-1.35,0.0,0.061052144,-0.2825158,9.821015,2966.0
105.0,-14.4,-5.76,-28.68,338.38,-1.1,-1.45,0.0,0.10414778,-0.2681506,9.883265,2966.0
107.0,-14.46,-5.64,-28.5,338.6,-1.09,-1.47,0.0,0.08499416,-0.2777274,9.864111,2966.0
106.0,-14.46,-5.58,-28.5,338.66,-1.1,-1.49,0.0,0.09935937,-0.2681506,9.844957,2966.0
107.0,-14.52,-5.52,-28.44,338.89,-1.1,-1.42,0.0,0.04189853,-0.25378537,9.92636,2966.0
106.0,-14.58,-5.46,-28.38,339.18,-1.16,-1.66,0.0,0.051475335,-0.24420857,9.615114,2966.0
54.0,-14.52,-5.58,-28.26,25.9,-130.66,50.14,0.0,10.241198,9.351752,-8.207323,2966.0
85.0,-14.22,-6.36,-25.8,346.97,-97.47,0.91,0.0,-5.1678843,5.535394,-7.053318,2966.0
85.0,-14.22,-6.36,-25.8,346.97,-97.47,0.91,0.0,-10.535685,5.0134583,-6.2345014,2966.0
95.0,-16.14,-3.0,-9.0,321.9,-60.15,29.84,0.0,-2.0937295,7.7093296,-0.78529817,2966.0
115.0,-16.44,-3.3,-5.58,347.33,-79.83,-9.48,0.0,3.345897,8.863335,2.5570073,2966.0
115.0,-16.44,-3.3,-5.58,348.86,-79.1,-6.49,0.0,4.7058034,7.3549876,1.4413095,2966.0
64.0,-16.32,-4.68,-4.68,334.91,-46.29,89.41,0.0,8.349778,5.7987566,-0.6560113,2966.0
59.0,-16.5,-5.88,-3.6,336.17,-142.12,81.81,0.0,9.848549,6.1626754,0.33039984,2966.0
64.0,-16.62,-6.3,-1.32,330.62,-52.03,37.7,0.0,7.6985555,7.503428,4.5633483,2966.0
94.0,-16.5,-7.86,7.14,348.53,-97.53,2.19,0.0,1.3874398,9.495404,-0.47405192,2966.0
93.0,-16.86,-9.36,10.62,346.6,-97.53,3.0,0.0,1.1097125,9.543288,-0.56982,2966.0
93.0,-17.34,-9.36,10.02,346.83,-96.89,2.59,0.0,1.2916719,9.533711,-0.7374141,2966.0
100.0,-19.02,-9.12,9.66,346.84,-96.0,2.64,0.0,0.81761986,7.465121,-6.2728086,2966.0
117.0,-19.44,-9.96,8.82,343.27,-16.39,-9.95,0.0,-1.9500773,2.4899697,4.55856,2966.0
117.0,-19.5,-9.66,7.74,345.62,-15.39,-11.87,0.0,-0.6572084,-0.5650316,9.572019,2966.0
104.0,-19.56,-7.26,3.12,345.33,0.86,-0.47,0.0,0.2765303,-0.49799395,9.859323,2966.0
104.0,-19.56,-7.26,3.12,345.33,0.86,-0.47,0.0,0.31004912,-0.49320555,9.907207,2966.0
104.0,-19.92,-7.32,0.6,345.37,0.78,-0.59,0.0,0.32441434,-0.47884035,9.883265,2966.0
104.0,-20.1,-7.26,-1.8,345.64,0.58,-0.23,0.0,0.58298814,-0.641646,9.9550905,2966.0
104.0,-20.1,-7.26,-1.8,345.64,0.58,-0.23,0.0,-0.6476316,0.009576807,10.443508,2966.0
105.0,-20.1,-6.66,-3.66,348.18,1.68,-2.72,0.0,-0.073023155,-1.2545617,10.036493,2966.0
106.0,-19.92,-5.34,-7.14,348.67,1.2,-2.72,0.0,0.2621651,-0.7134721,9.959879,2966.0
106.0,-19.8,-4.62,-8.82,350.18,-0.14,-2.5,0.0,0.37229836,-0.08140286,9.792285,2966.0
106.0,-19.8,-4.62,-8.82,350.11,-0.59,-2.26,0.0,0.22385786,-0.40701428,9.840169,2966.0
105.0,-19.5,-3.12,-11.94,350.07,-0.79,-2.26,0.0,0.06584055,-0.320823,9.888053,2966.0
105.0,-19.02,-1.44,-14.76,350.12,-0.83,-2.21,0.0,0.075417355,-0.30166942,9.854534,2966.0
105.0,-19.02,-1.44,-14.76,350.18,-0.86,-2.11,0.0,0.075417355,-0.2873042,9.873688,2966.0
106.0,-18.54,0.3,-17.46,350.33,-0.9,-1.95,0.0,0.051475335,-0.2777274,9.854534,2966.0
106.0,-18.3,0.84,-17.28,350.39,-0.9,-1.9,0.0,0.08499416,-0.2825158,9.883265,2966.0
106.0,-18.18,0.96,-16.86,350.43,-0.93,-1.89,0.0,0.06584055,-0.2873042,9.844957,2966.0
106.0,-18.0,1.08,-16.5,350.5,-0.94,-1.83,0.0,0.051475335,-0.2777274,9.830592,2966.0
105.0,-17.88,1.2,-16.08,350.56,-0.96,-1.8,0.0,0.075417355,-0.32561144,9.911995,2966.0
105.0,-17.46,1.2,-15.3,350.66,-0.95,-1.7,0.0,0.061052144,-0.2825158,9.840169,2966.0
105.0,-17.34,1.14,-15.06,350.8,-0.96,-1.63,0.0,0.04189853,-0.320823,9.849746,2966.0
105.0,-17.04,1.02,-14.76,350.93,-0.93,-1.6,0.0,0.075417355,-0.31603462,9.873688,2966.0
105.0,-16.98,0.9,-14.7,351.03,-0.94,-1.59,0.0,0.061052144,-0.29209262,9.868899,2966.0
105.0,-16.98,0.9,-14.7,351.03,-0.94,-1.59,0.0,0.06584055,-0.31124622,9.892841,2966.0
105.0,-16.98,0.9,-14.7,351.08,-0.95,-1.56,0.0,0.05626374,-0.30166942,9.864111,2966.0
105.0,-17.04,0.78,-14.7,351.08,-0.95,-1.56,0.0,0.08499416,-0.30166942,9.878476,2966.0
105.0,-17.04,0.78,-14.7,351.14,-0.96,-1.61,0.0,0.061052144,-0.30166942,9.840169,2966.0
105.0,-17.1,0.48,-14.76,351.39,-0.98,-1.49,0.0,0.09935937,-0.29688102,9.849746,2966.0
105.0,-17.16,0.36,-14.76,351.49,-0.97,-1.48,0.0,0.09935937,-0.30645782,9.825804,2966.0
