4	1:-55	2:-49	3:-54	4:-82	5:-64	6:-87	7:-85	8:0	#2014-11-15 13:21:30
1	1:-66	2:-59	3:-49	4:-89	5:-75	6:-84	7:-85	8:0	#2014-10-13 23:37:37
4	1:-56	2:-48	3:-50	4:-62	5:-80	6:-90	7:-74	8:0	#2014-10-13 23:52:00
1	1:-54	2:-45	3:-58	4:-63	5:-70	6:-78	7:0	8:0	#2014-11-16 20:06:34
1	1:-44	2:-52	3:-49	4:-74	5:-78	6:-79	7:-86	8:0	#2014-11-03 19:43:31
4	1:-48	2:-39	3:-49	4:-52	5:-67	6:-78	7:-80	8:0	#2014-10-27 18:34:23
2	1:-57	2:-50	3:-59	4:-66	5:-74	6:-82	7:-72	8:0	#2014-11-14 19:06:28
1	1:-50	2:-51	3:-51	4:-57	5:-70	6:-82	7:-83	8:0	#2014-11-07 11:35:59
4	1:-60	2:-46	3:-50	4:-70	5:-80	6:-79	7:-77	8:0	#2014-11-05 18:50:40
1	1:-62	2:-51	3:-49	4:-71	5:-83	6:-79	7:-87	8:-85	#2014-10-19 12:14:19
1	1:-43	2:-40	3:-56	4:-68	5:-87	6:-80	7:-85	8:0	#2014-10-13 13:20:49
4	1:-54	2:-51	3:-56	4:-49	5:-67	6:-80	7:-84	8:-86	#2014-10-22 18:26:38
1	1:-45	2:-46	3:-55	4:-64	5:-76	6:-76	7:-84	8:-73	#2014-10-23 23:11:28
1	1:-54	2:-44	3:-48	4:-68	5:-76	6:-73	7:-82	8:0	#2014-11-01 18:34:36
4	1:-56	2:-43	3:-55	4:-60	5:-72	6:-73	7:-86	8:-80	#2014-10-15 12:16:29
2	1:-55	2:-58	3:-66	4:-69	5:-79	6:-79	7:-89	8:0	#2014-10-31 23:29:01
2	1:-67	2:-48	3:-61	4:-67	5:-82	6:-92	7:-86	8:0	#2014-11-06 11:44:20
1	1:-50	2:-48	3:-58	4:-69	5:-72	6:-79	7:-82	8:-87	#2014-10-22 09:41:50
1	1:-48	2:-52	3:-56	4:-71	5:-80	6:-76	7:-88	8:-83	#2014-10-22 15:10:20
4	1:-57	2:-47	3:-63	4:-61	5:-74	6:-85	7:-78	8:-85	#2014-10-17 11:43:44
1	1:-54	2:-48	3:-53	4:-69	5:-70	6:-78	7:-84	8:0	#2014-10-25 17:13:43
4	1:-61	2:-48	3:-57	4:-83	5:-63	6:-81	7:-77	8:0	#2014-11-08 10:20:49
1	1:-58	2:-53	3:-52	4:-63	5:-86	6:-88	7:-86	8:-87	#2014-10-22 19:24:59
1	1:-55	2:-48	3:-48	4:-65	5:-75	6:-78	7:-85	8:0	#2014-10-28 21:53:47
4	1:-53	2:-43	3:-49	4:-54	5:-62	6:-72	7:-81	8:0	#2014-11-11 12:37:18
1	1:-54	2:-53	3:-52	4:-59	5:-70	6:-70	7:-82	8:-86	#2014-10-15 10:15:50
4	1:-61	2:-51	3:-58	4:-62	5:-77	6:-82	7:-86	8:0	#2014-11-08 23:39:35
2	1:-68	2:-49	3:-63	4:-68	5:-70	6:-87	7:-83	8:0	#2014-11-08 23:47:39
4	1:-54	2:-55	3:-63	4:-61	5:-68	6:-81	7:-79	8:-85	#2014-10-17 11:43:52
4	1:-40	2:-47	3:-48	4:-59	5:-71	6:-80	7:-79	8:0	#2014-11-07 12:07:06
4	1:-51	2:-35	3:-48	4:-53	5:-75	6:-77	7:-85	8:0	#2014-10-22 23:32:15
4	1:-72	2:-63	3:-55	4:-54	5:-72	6:-84	7:-78	8:0	#2014-11-15 14:31:12
1	1:-46	2:-46	3:-48	4:0	5:-77	6:-74	7:-92	8:0	#2014-11-04 18:40:38
1	1:-44	2:-56	3:-55	4:-57	5:-67	6:-79	7:-78	8:0	#2014-11-07 11:31:40
1	1:-47	2:-41	3:-47	4:-63	5:-75	6:-86	7:0	8:0	#2014-11-16 16:01:11
2	1:-58	2:-48	3:-65	4:-81	5:-81	6:-70	7:-70	8:0	#2014-10-13 23:48:04
4	1:-62	2:-48	3:-61	4:-63	5:-87	6:-80	7:-81	8:0	#2014-10-26 12:33:50
4	1:-53	2:-42	3:-51	4:-55	5:-69	6:-78	7:-77	8:0	#2014-11-03 19:26:47
2	1:-57	2:-52	3:-64	4:-77	5:-77	6:-86	7:-84	8:-90	#2014-10-21 00:22:16
1	1:-43	2:-47	3:-46	4:-67	5:-79	6:-77	7:-85	8:0	#2014-11-05 16:42:12
4	1:-65	2:-47	3:-53	4:-64	5:-71	6:0	7:-72	8:0	#2014-11-12 23:14:47
4	1:-56	2:-47	3:-64	4:-60	5:-71	6:-80	7:-82	8:-91	#2014-10-31 23:20:24
4	1:-61	2:-49	3:-55	4:-64	5:-73	6:-85	7:-88	8:0	#2014-11-14 11:19:42
2	1:-60	2:-49	3:-50	4:-53	5:-67	6:-83	7:-81	8:0	#2014-11-14 11:49:43
1	1:-45	2:-44	3:-52	4:-66	5:-82	6:-76	7:-86	8:-87	#2014-10-21 21:11:17
4	1:-64	2:-54	3:-61	4:-55	5:-78	6:-85	7:-84	8:0	#2014-10-26 19:36:41
4	1:-59	2:-47	3:-57	4:-64	5:-77	6:-83	7:-87	8:-85	#2014-10-30 12:40:42
4	1:-60	2:-47	3:-59	4:0	5:-74	6:-78	7:-79	8:0	#2014-11-04 18:38:30
4	1:-58	2:-49	3:-50	4:-66	5:-76	6:-79	7:-82	8:-87	#2014-10-21 18:05:17
1	1:-47	2:-45	3:-53	4:-68	5:-81	6:-78	7:-83	8:-82	#2014-10-12 20:03:51
1	1:-43	2:-47	3:-46	4:-73	5:-78	6:-84	7:-83	8:0	#2014-10-26 18:47:47
4	1:-59	2:-51	3:-58	4:-53	5:-71	6:-84	7:-85	8:0	#2014-11-15 09:29:54
4	1:-56	2:-47	3:-55	4:-65	5:-74	6:-77	7:0	8:0	#2014-11-16 13:31:39
4	1:-72	2:-53	3:-52	4:-65	5:-77	6:0	7:-78	8:0	#2014-11-13 20:30:33
4	1:-59	2:-60	3:-65	4:-73	5:-76	6:-82	7:-82	8:0	#2014-10-22 00:42:57
1	1:-45	2:-47	3:-51	4:-62	5:-71	6:-71	7:-73	8:-74	#2014-10-12 19:24:55
1	1:-44	2:-48	3:-55	4:-60	5:-74	6:-84	7:-90	8:0	#2014-11-02 22:26:46
1	1:-52	2:-55	3:-51	4:-62	5:-79	6:-75	7:-80	8:-88	#2014-10-22 17:28:45
4	1:-58	2:-51	3:-54	4:-48	5:-74	6:-84	7:-74	8:-84	#2014-10-31 16:34:33
4	1:-50	2:-39	3:-44	4:-59	5:-66	6:-73	7:-75	8:0	#2014-11-15 09:33:35
4	1:-74	2:-52	3:-51	4:-63	5:-74	6:-83	7:-79	8:0	#2014-11-11 18:10:21
4	1:-58	2:-47	3:-51	4:-52	5:-65	6:-85	7:-76	8:0	#2014-11-07 12:08:28
4	1:-55	2:-41	3:-44	4:-55	5:-71	6:-74	7:-76	8:0	#2014-11-11 12:04:23
1	1:-46	2:-50	3:-52	4:-64	5:-74	6:-71	7:-72	8:0	#2014-11-02 16:25:01
1	1:-43	2:-53	3:-56	4:-77	5:-80	6:-80	7:-78	8:-90	#2014-10-29 19:08:15
4	1:-59	2:-49	3:-65	4:-65	5:-73	6:-81	7:-83	8:0	#2014-11-12 18:34:24
4	1:-57	2:-46	3:-50	4:-75	5:-81	6:-73	7:-77	8:0	#2014-11-05 22:26:10
1	1:-46	2:-50	3:-52	4:-64	5:-74	6:-74	7:-67	8:0	#2014-11-02 16:25:05
2	1:-51	2:-47	3:-60	4:-60	5:-69	6:-82	7:-76	8:0	#2014-10-25 23:43:12
4	1:-40	2:-45	3:-46	4:-54	5:-68	6:-74	7:-85	8:0	#2014-10-31 23:05:36
4	1:-63	2:-46	3:-60	4:-53	5:-71	6:-83	7:-81	8:0	#2014-11-13 13:20:33
2	1:-59	2:-52	3:-69	4:0	5:-81	6:-81	7:-86	8:0	#2014-11-12 23:35:52
4	1:-51	2:-40	3:-82	4:-60	5:-72	6:-78	7:-85	8:0	#2014-10-26 19:48:40
4	1:-49	2:-36	3:-82	4:-55	5:-62	6:-73	7:-72	8:0	#2014-11-11 12:30:31
1	1:-45	2:-48	3:-59	4:-75	5:-78	6:-85	7:-85	8:-82	#2014-10-22 23:55:37
4	1:-72	2:-53	3:-52	4:-65	5:-77	6:0	7:-78	8:0	#2014-11-13 20:30:37
4	1:-53	2:-48	3:-65	4:-52	5:-74	6:-85	7:-82	8:-87	#2014-10-22 23:29:11
4	1:-60	2:-57	3:-69	4:-70	5:-76	6:-88	7:0	8:0	#2014-11-12 12:19:46
2	1:-54	2:-51	3:-64	4:-64	5:-76	6:0	7:-85	8:-86	#2014-10-19 21:08:09
4	1:-49	2:-38	3:-48	4:-52	5:-61	6:-72	7:-85	8:0	#2014-11-11 12:36:54
2	1:-60	2:-53	3:-68	4:-64	5:-83	6:-86	7:-85	8:0	#2014-11-07 23:20:22
1	1:-45	2:-47	3:-56	4:-72	5:-77	6:-82	7:-85	8:-83	#2014-10-19 16:16:14
4	1:-64	2:-49	3:-66	4:-67	5:-78	6:-74	7:-78	8:0	#2014-11-05 12:36:31
2	1:-62	2:-50	3:-57	4:-60	5:-80	6:-82	7:-85	8:0	#2014-11-08 23:44:43
4	1:-58	2:-53	3:-62	4:-74	5:-79	6:-75	7:-82	8:0	#2014-11-06 11:47:49
4	1:-70	2:-44	3:-55	4:-53	5:-73	6:-81	7:0	8:0	#2014-11-14 19:45:47
4	1:-62	2:-52	3:-49	4:-66	5:-69	6:-87	7:-86	8:0	#2014-11-14 00:53:24
2	1:-51	2:-46	3:-56	4:-60	5:-76	6:-84	7:-75	8:0	#2014-11-14 20:26:23
4	1:-59	2:-47	3:-59	4:-60	5:-65	6:-86	7:-84	8:0	#2014-11-08 10:42:58
4	1:-52	2:-57	3:-85	4:-47	5:-72	6:-81	7:-82	8:-85	#2014-10-30 22:02:56
1	1:-48	2:-51	3:-49	4:-72	5:-77	6:-68	7:-82	8:0	#2014-11-05 12:55:06
4	1:-62	2:-38	3:-57	4:-57	5:-62	6:-79	7:-79	8:-71	#2014-10-20 20:13:09
4	1:-58	2:-49	3:-55	4:-66	5:-75	6:-88	7:-84	8:0	#2014-11-07 12:41:01
4	1:-62	2:-45	3:-59	4:-61	5:-73	6:-85	7:-77	8:0	#2014-11-06 11:49:50
2	1:-50	2:-88	3:-65	4:-62	5:-76	6:-72	7:-83	8:0	#2014-11-12 18:32:54
4	1:-66	2:-56	3:-63	4:-60	5:-68	6:-83	7:-81	8:0	#2014-11-13 19:48:51
2	1:-59	2:-59	3:-61	4:-76	5:-78	6:-90	7:-88	8:0	#2014-10-31 17:35:09
4	1:-57	2:-48	3:-54	4:-62	5:-75	6:-86	7:-85	8:0	#2014-11-07 12:42:37
4	1:-50	2:-46	3:-46	4:-53	5:-66	6:-82	7:-80	8:0	#2014-11-11 12:02:49
4	1:-58	2:-57	3:-53	4:-66	5:-72	6:0	7:-79	8:0	#2014-11-11 11:50:38
4	1:-42	2:-43	3:-51	4:-64	5:-74	6:-67	7:-78	8:-74	#2014-10-23 19:02:09
4	1:-63	2:-46	3:-60	4:-53	5:-71	6:-83	7:-81	8:0	#2014-11-13 13:20:57
1	1:-56	2:-46	3:-53	4:-66	5:-75	6:-88	7:-85	8:0	#2014-10-28 20:27:41
4	1:-59	2:-43	3:-55	4:-58	5:-80	6:0	7:-78	8:0	#2014-11-03 12:07:09
4	1:-47	2:-43	3:-46	4:-50	5:-68	6:-72	7:0	8:0	#2014-11-16 13:32:06
2	1:-54	2:-54	3:-65	4:-77	5:-84	6:-83	7:-89	8:0	#2014-11-16 16:00:00
4	1:-58	2:-55	3:-64	4:-50	5:-66	6:-91	7:-79	8:0	#2014-11-07 12:19:31
4	1:-61	2:-50	3:-51	4:-69	5:-75	6:0	7:-86	8:0	#2014-11-09 14:31:29
4	1:-62	2:-50	3:-54	4:-53	5:-75	6:-81	7:-80	8:0	#2014-11-15 09:30:47
2	1:-52	2:-51	3:-51	4:-74	5:-82	6:-83	7:-87	8:0	#2014-11-01 20:24:28
4	1:-65	2:-51	3:-51	4:-71	5:-75	6:-85	7:-82	8:0	#2014-11-15 09:44:04
1	1:-43	2:-45	3:-41	4:-69	5:-78	6:-81	7:-85	8:0	#2014-11-05 16:42:16
2	1:-50	2:-43	3:-67	4:-70	5:-86	6:-81	7:-79	8:0	#2014-11-11 11:42:26
1	1:-46	2:-45	3:-89	4:-66	5:-73	6:-84	7:-91	8:0	#2014-11-10 21:23:29
4	1:-58	2:-48	3:-59	4:-54	5:-80	6:-89	7:-85	8:0	#2014-11-12 12:43:32
1	1:-38	2:-50	3:-52	4:-66	5:-78	6:-91	7:-89	8:0	#2014-10-31 22:15:40
4	1:-61	2:-49	3:-57	4:-56	5:-70	6:-83	7:-86	8:0	#2014-11-13 13:20:29
1	1:-40	2:-47	3:-54	4:-61	5:-79	6:-76	7:-83	8:0	#2014-10-22 15:00:58
4	1:-47	2:-45	3:-88	4:-54	5:-73	6:-80	7:-80	8:0	#2014-11-06 12:32:18
4	1:-52	2:-57	3:-62	4:-58	5:-70	6:-80	7:-86	8:0	#2014-11-06 20:42:30
1	1:-47	2:-48	3:-59	4:-72	5:-78	6:-84	7:0	8:0	#2014-10-18 07:46:21
1	1:-55	2:-44	3:-58	4:-58	5:-71	6:-79	7:-86	8:0	#2014-11-11 18:15:47
1	1:-55	2:-44	3:-58	4:-58	5:-71	6:-79	7:-86	8:0	#2014-11-11 18:15:43
1	1:-48	2:-45	3:-84	4:-65	5:-86	6:-75	7:-88	8:0	#2014-11-07 10:58:36
4	1:-58	2:-49	3:-55	4:-66	5:-75	6:-88	7:-84	8:0	#2014-11-07 12:41:05
1	1:-47	2:-50	3:-55	4:-73	5:-74	6:-83	7:-84	8:-80	#2014-10-21 09:53:17
1	1:-44	2:-83	3:-84	4:-59	5:-79	6:-76	7:-84	8:0	#2014-11-04 20:00:18
4	1:-59	2:-46	3:-49	4:-60	5:-71	6:-79	7:-81	8:-81	#2014-10-24 12:07:24
4	1:-72	2:-51	3:-56	4:-55	5:-74	6:-83	7:-81	8:-84	#2014-10-22 23:28:34
4	1:-50	2:-39	3:-44	4:-59	5:-66	6:-73	7:-75	8:0	#2014-11-15 09:33:39
1	1:-46	2:-48	3:-51	4:-69	5:-79	6:0	7:-82	8:0	#2014-11-12 15:12:08
4	1:-46	2:-82	3:-48	4:-51	5:-68	6:-70	7:-71	8:0	#2014-10-28 19:01:16
4	1:-60	2:-56	3:-54	4:-55	5:-74	6:-86	7:-81	8:-82	#2014-10-22 00:40:23
1	1:-40	2:-40	3:-53	4:-60	5:-80	6:-78	7:-79	8:0	#2014-10-21 00:30:46
4	1:-63	2:-44	3:-57	4:0	5:-81	6:-80	7:-83	8:0	#2014-11-04 19:18:19
4	1:-62	2:-50	3:-50	4:-59	5:-72	6:-79	7:-85	8:0	#2014-11-10 18:04:00
4	1:-59	2:-51	3:-62	4:-50	5:-78	6:-84	7:-85	8:-86	#2014-10-22 23:29:15
1	1:-52	2:-83	3:-55	4:-73	5:-77	6:-83	7:0	8:0	#2014-10-26 20:50:12
2	1:-58	2:-62	3:-57	4:-66	5:-75	6:-85	7:-83	8:0	#2014-11-14 20:23:53
4	1:-49	2:-34	3:-52	4:-56	5:-61	6:0	7:-78	8:0	#2014-11-11 00:04:00
4	1:-48	2:-64	3:-52	4:-50	5:-72	6:-82	7:-78	8:0	#2014-11-12 23:16:42
1	1:-49	2:-42	3:-52	4:-65	5:-77	6:-80	7:-82	8:-88	#2014-10-31 17:58:36
4	1:-62	2:-51	3:-54	4:-67	5:-69	6:-75	7:-75	8:0	#2014-11-05 11:43:53
2	1:-55	2:-56	3:-64	4:-81	5:-83	6:-85	7:0	8:0	#2014-11-16 15:58:44
1	1:-52	2:-41	3:-52	4:-59	5:-79	6:-77	7:-81	8:-87	#2014-10-15 20:43:26
1	1:-54	2:-47	3:-48	4:-60	5:-67	6:-84	7:-85	8:-86	#2014-10-24 21:46:54
4	1:-56	2:-52	3:-53	4:-63	5:-73	6:-78	7:-88	8:0	#2014-11-12 18:24:53
1	1:-38	2:-48	3:-55	4:-67	5:-75	6:-75	7:-75	8:0	#2014-11-03 00:06:04
4	1:-47	2:-43	3:-46	4:-50	5:-68	6:-72	7:0	8:0	#2014-11-16 13:32:02
2	1:-56	2:-51	3:-63	4:-77	5:-82	6:-90	7:-82	8:0	#2014-10-25 23:43:08
1	1:-47	2:-49	3:-58	4:-74	5:-76	6:-77	7:-88	8:-83	#2014-10-13 00:53:07
1	1:-56	2:-48	3:-47	4:-56	5:-70	6:-74	7:-76	8:-86	#2014-10-15 00:28:28
4	1:-60	2:-52	3:-88	4:-55	5:-70	6:-86	7:-82	8:0	#2014-11-14 11:46:43
4	1:-62	2:-45	3:-50	4:-53	5:-74	6:-78	7:-75	8:-80	#2014-10-20 12:28:24
4	1:-52	2:-48	3:-86	4:-58	5:-66	6:-83	7:-84	8:0	#2014-11-08 23:10:41
4	1:-66	2:-41	3:-51	4:-49	5:-70	6:-79	7:-89	8:0	#2014-10-27 18:31:07
4	1:-54	2:-54	3:-50	4:-64	5:-76	6:-81	7:-86	8:-75	#2014-10-29 22:09:47
4	1:	2:-85	3:-49	4:-59	5:-61	6:-72	7:-83	8:-80	#0 2014-11-06
4	1:-64	2:-46	3:-49	4:-59	5:-68	6:-82	7:-81	8:0	#2014-11-13 13:11:57
1	1:-55	2:-85	3:-54	4:-72	5:-81	6:-78	7:-89	8:0	#2014-10-26 17:51:50
1	1:-41	2:-45	3:-45	4:-63	5:-80	6:-78	7:0	8:0	#2014-11-16 10:02:29
2	1:-65	2:-60	3:-61	4:-69	5:-85	6:-79	7:-83	8:0	#2014-11-02 21:55:00
1	1:-43	2:-51	3:-56	4:-58	5:-79	6:-76	7:-84	8:-72	#2014-10-23 23:10:37
4	1:-56	2:-52	3:-55	4:-66	5:-71	6:-79	7:-82	8:0	#2014-11-12 18:25:16
4	1:-56	2:-46	3:-49	4:-49	5:-74	6:-81	7:-80	8:0	#2014-11-12 23:17:15
2	1:-53	2:-47	3:-63	4:-71	5:-83	6:-84	7:-84	8:0	#2014-11-10 22:23:25
4	1:-52	2:-48	3:-52	4:-55	5:-70	6:-81	7:-80	8:0	#2014-11-10 12:34:37
4	1:-54	2:-54	3:-63	4:-48	5:-72	6:-84	7:-82	8:-83	#2014-10-30 22:03:46
4	1:-48	2:-46	3:-60	4:-63	5:-73	6:0	7:-81	8:0	#2014-10-31 22:36:47
4	1:-47	2:-34	3:-84	4:-50	5:-70	6:-78	7:-78	8:0	#2014-11-10 12:35:01
4	1:-49	2:-40	3:-48	4:-55	5:-63	6:-90	7:-80	8:0	#2014-11-11 12:30:27
2	1:-57	2:-51	3:-66	4:-71	5:-79	6:-87	7:-86	8:0	#2014-10-27 00:13:44
4	1:-74	2:-52	3:-59	4:-63	5:-84	6:-86	7:-85	8:0	#2014-11-03 19:32:18
4	1:-59	2:-50	3:-54	4:-56	5:-74	6:-81	7:-80	8:0	#2014-11-13 19:53:20
1	1:-51	2:-52	3:-53	4:-65	5:-88	6:-82	7:0	8:0	#2014-11-14 21:30:37
4	1:-67	2:-47	3:-54	4:-66	5:-78	6:-84	7:-85	8:0	#2014-11-12 23:31:23
2	1:-57	2:-46	3:-60	4:-68	5:-79	6:-81	7:-89	8:-83	#2014-10-22 20:36:00
1	1:-46	2:-40	3:-45	4:-75	5:-80	6:-86	7:-79	8:-82	#2014-10-21 19:15:40
4	1:-52	2:-45	3:-58	4:-59	5:-73	6:-86	7:-86	8:0	#2014-10-31 22:50:37
2	1:-54	2:-54	3:-63	4:-70	5:-79	6:-79	7:-89	8:0	#2014-10-29 11:49:58
1	1:-51	2:-44	3:-56	4:-76	5:-82	6:-70	7:-83	8:-87	#2014-10-31 19:28:04
1	1:-52	2:-44	3:-48	4:-64	5:-80	6:-79	7:0	8:0	#2014-10-25 14:20:11
4	1:-52	2:-38	3:-48	4:-54	5:-73	6:-88	7:0	8:0	#2014-11-13 13:12:39
4	1:-47	2:-48	3:-53	4:-63	5:-76	6:-85	7:-84	8:0	#2014-10-29 11:28:16
4	1:-89	2:-45	3:-49	4:-50	5:-78	6:-73	7:-80	8:0	#2014-10-26 23:59:55
1	1:-56	2:-36	3:-54	4:-65	5:-71	6:-81	7:-79	8:0	#2014-10-31 00:29:36
4	1:-54	2:-49	3:-57	4:-56	5:-87	6:0	7:-83	8:0	#2014-11-09 22:13:45
4	1:-52	2:-45	3:-55	4:-51	5:-76	6:-78	7:-85	8:0	#2014-10-26 19:48:22
1	1:-48	2:-41	3:-49	4:-75	5:-66	6:0	7:-81	8:0	#2014-10-25 19:06:10
4	1:-44	2:-48	3:-51	4:-50	5:-66	6:-66	7:-70	8:0	#2014-10-28 19:01:36
1	1:-56	2:-43	3:-51	4:-67	5:-75	6:-77	7:-83	8:0	#2014-10-17 10:29:54
4	1:-52	2:-48	3:-86	4:-58	5:-66	6:-83	7:-84	8:0	#2014-11-08 23:11:02
4	1:-59	2:-56	3:-52	4:-62	5:-72	6:-79	7:-83	8:0	#2014-11-12 13:06:55
4	1:-51	2:-57	3:-92	4:-52	5:-61	6:-70	7:-76	8:0	#2014-11-14 11:24:51
4	1:-67	2:-51	3:-62	4:-59	5:-67	6:-85	7:-83	8:0	#2014-10-28 18:45:34
4	1:-62	2:-63	3:-51	4:-59	5:-70	6:-83	7:0	8:0	#2014-11-15 14:36:01
1	1:-42	2:-44	3:-51	4:-72	5:-77	6:-83	7:-82	8:-87	#2014-10-23 07:15:20
4	1:-55	2:-49	3:-54	4:-82	5:-64	6:-87	7:-85	8:0	#2014-11-15 13:21:26
1	1:-54	2:-45	3:-52	4:-63	5:-72	6:-80	7:-85	8:0	#2014-11-06 11:20:02
4	1:-67	2:-50	3:-60	4:-72	5:-89	6:-85	7:-85	8:0	#2014-11-08 10:56:07
2	1:-62	2:-51	3:-64	4:-70	5:-81	6:0	7:-90	8:0	#2014-11-03 23:56:42
4	1:-52	2:-57	3:-62	4:-58	5:-70	6:-80	7:-86	8:0	#2014-11-06 20:42:26
4	1:-60	2:-48	3:-61	4:-74	5:-79	6:-87	7:-82	8:0	#2014-10-27 12:08:30
4	1:-47	2:-34	3:-84	4:-50	5:-70	6:-78	7:-78	8:0	#2014-11-10 12:34:57
4	1:-63	2:-48	3:-61	4:-53	5:-76	6:-87	7:-82	8:0	#2014-11-15 09:31:03
1	1:-47	2:-46	3:-52	4:-63	5:-82	6:-87	7:-88	8:-85	#2014-10-29 20:24:45
1	1:-42	2:-45	3:-60	4:-61	5:-73	6:-72	7:-81	8:0	#2014-10-18 23:36:23
2	1:-56	2:-49	3:-56	4:-67	5:-81	6:-77	7:-85	8:0	#2014-11-05 11:51:58
1	1:-53	2:-47	3:-59	4:-66	5:-77	6:-72	7:-88	8:0	#2014-10-31 19:51:58
4	1:-50	2:-36	3:-47	4:-59	5:-68	6:-81	7:-81	8:0	#2014-10-22 23:33:42
2	1:-47	2:-48	3:-67	4:-60	5:-80	6:-70	7:-82	8:0	#2014-11-12 22:58:08
4	1:-59	2:-58	3:-88	4:-63	5:-70	6:-85	7:-86	8:0	#2014-11-11 11:45:02
1	1:-49	2:-47	3:-48	4:-66	5:-89	6:-80	7:-83	8:0	#2014-11-10 00:24:42
4	1:-59	2:-54	3:-60	4:-59	5:-73	6:-81	7:-84	8:-84	#2014-10-23 19:00:34
4	1:-55	2:-41	3:-63	4:-54	5:-63	6:-83	7:-86	8:0	#2014-11-08 10:42:36
4	1:-48	2:-43	3:-55	4:-53	5:-67	6:-67	7:-75	8:0	#2014-11-04 00:18:30
4	1:-59	2:-51	3:-76	4:-60	5:-76	6:-84	7:-82	8:0	#2014-10-26 19:37:42
4	1:-55	2:-41	3:-63	4:-54	5:-63	6:-83	7:-86	8:0	#2014-11-08 10:42:16
1	1:-49	2:-87	3:-59	4:-64	5:-82	6:-78	7:-87	8:0	#2014-10-26 19:09:26
4	1:-50	2:-36	3:-47	4:-59	5:-68	6:-81	7:-81	8:0	#2014-10-22 23:33:46
4	1:-65	2:-55	3:-53	4:-54	5:-72	6:-83	7:-80	8:0	#2014-11-15 14:31:08
2	1:-68	2:-50	3:-48	4:-54	5:-72	6:-86	7:-82	8:0	#2014-11-15 14:38:35
1	1:-45	2:-47	3:-53	4:-63	5:-68	6:-71	7:-73	8:-77	#2014-10-12 19:17:44
4	1:-65	2:-52	3:-55	4:-65	5:-80	6:-77	7:-77	8:0	#2014-11-05 17:52:58
1	1:-40	2:-55	3:-55	4:-69	5:-78	6:-80	7:-81	8:-86	#2014-10-29 19:08:19
1	1:-48	2:-46	3:-51	4:-64	5:-74	6:0	7:-85	8:0	#2014-11-10 21:23:54
1	1:-50	2:-52	3:-60	4:-77	5:-77	6:-79	7:-84	8:0	#2014-10-22 01:10:17
1	1:-45	2:-87	3:-53	4:-66	5:-70	6:-82	7:-82	8:0	#2014-10-25 11:25:54
4	1:-51	2:-41	3:-56	4:-82	5:-71	6:-86	7:-79	8:0	#2014-11-09 15:09:11
4	1:-44	2:-36	3:-47	4:-56	5:-67	6:-74	7:-76	8:0	#2014-10-26 13:00:46
4	1:-55	2:-45	3:-54	4:-57	5:-70	6:-84	7:-83	8:0	#2014-11-16 13:52:02
1	1:-64	2:-52	3:-51	4:-71	5:-86	6:-82	7:-90	8:-85	#2014-10-19 12:14:23
4	1:-56	2:-47	3:-56	4:-53	5:-69	6:-81	7:-81	8:0	#2014-11-15 13:20:35
1	1:-40	2:-44	3:-53	4:-66	5:-66	6:-81	7:-86	8:-83	#2014-10-30 09:50:49
2	1:-55	2:-58	3:-59	4:-74	5:-75	6:-89	7:-91	8:0	#2014-11-14 00:56:29
4	1:-60	2:-59	3:-55	4:-66	5:-75	6:-88	7:-85	8:0	#2014-11-10 17:18:23
4	1:-52	2:-47	3:-58	4:-61	5:-68	6:-74	7:-73	8:-81	#2014-10-15 20:31:20
4	1:-53	2:-54	3:-50	4:-62	5:-68	6:0	7:-84	8:0	#2014-10-31 22:41:09
1	1:-53	2:-54	3:-50	4:-66	5:-70	6:-79	7:-89	8:0	#2014-11-02 19:48:56
4	1:-52	2:-43	3:-59	4:-61	5:-75	6:-79	7:-74	8:0	#2014-11-11 17:39:32
4	1:-57	2:-49	3:-51	4:-59	5:-78	6:-77	7:-79	8:-72	#2014-10-29 22:07:03
4	1:-52	2:-46	3:-56	4:-56	5:-70	6:-84	7:-86	8:0	#2014-11-06 20:41:29
2	1:-63	2:-51	3:-55	4:-69	5:-67	6:-84	7:-81	8:0	#2014-11-11 12:42:24
4	1:-51	2:-44	3:-52	4:-65	5:-67	6:-77	7:0	8:0	#2014-11-09 21:33:58
2	1:-45	2:-54	3:-63	4:-65	5:-79	6:-80	7:-82	8:0	#2014-11-09 22:18:31
1	1:-49	2:-56	3:-47	4:-62	5:-79	6:-86	7:-81	8:-90	#2014-10-24 14:48:08
4	1:-59	2:-50	3:-48	4:-54	5:-67	6:-79	7:-81	8:0	#2014-10-26 23:59:59
4	1:-56	2:-47	3:-55	4:-65	5:-74	6:-77	7:0	8:0	#2014-11-16 13:31:35
4	1:-64	2:-43	3:-59	4:-72	5:-73	6:-84	7:-84	8:0	#2014-11-12 12:15:53
4	1:-51	2:-47	3:-50	4:-53	5:-68	6:-78	7:-76	8:0	#2014-11-01 20:00:04
1	1:-53	2:-49	3:-53	4:-70	5:-74	6:-69	7:-77	8:0	#2014-11-03 12:26:00
1	1:-43	2:-47	3:-56	4:-61	5:-72	6:-80	7:-82	8:-84	#2014-10-22 09:41:54
2	1:-58	2:-51	3:-65	4:-62	5:-80	6:-86	7:-85	8:0	#2014-11-07 23:22:48
4	1:-62	2:-46	3:-67	4:-59	5:-72	6:-87	7:-78	8:0	#2014-10-19 13:23:04
